title,link,guid,pubDate,description,source
"‘혼공, 조남호의 입시코드' 공식 포스터 공개 - 내외뉴스통신",http://www.nbnnews.co.kr/news/articleView.html?idxno=665666,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CAIiENrNCkK_YSsQoyPFFJ_RC84qMwgEKioIACIQiWDEesahDldtH3N_vL1MWSoUCAoiEIlgxHrGoQ5XbR9zf7y9TFkwzqyzBw')])","Mon, 28 Mar 2022 12:52:09 GMT","<a href=""http://www.nbnnews.co.kr/news/articleView.html?idxno=665666"" target=""_blank"">‘혼공, 조남호의 입시코드' 공식 포스터 공개</a>&nbsp;&nbsp;<font color=""#6f6f6f"">내외뉴스통신</font>","OrderedDict([('@url', 'http://www.nbnnews.co.kr'), ('#text', '내외뉴스통신')])"
"이상민, 빚 안 줄어든 이유는? 알고보니 ""더 큰 금액 요구"" - 시사매거진",http://www.sisamagazine.co.kr/news/articleView.html?idxno=436820,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiQGh0dHA6Ly93d3cuc2lzYW1hZ2F6aW5lLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz00MzY4MjDSAQA')])","Tue, 29 Mar 2022 06:51:42 GMT","<a href=""http://www.sisamagazine.co.kr/news/articleView.html?idxno=436820"" target=""_blank"">이상민, 빚 안 줄어든 이유는? 알고보니 ""더 큰 금액 요구""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">시사매거진</font>","OrderedDict([('@url', 'http://www.sisamagazine.co.kr'), ('#text', '시사매거진')])"
"NCT드림, 'Glitch Mode'로 음원차트 싹쓸이 - 데일리한국",http://daily.hankooki.com/news/articleView.html?idxno=805613,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiPGh0dHA6Ly9kYWlseS5oYW5rb29raS5jb20vbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTgwNTYxM9IBAA')])","Tue, 29 Mar 2022 02:31:34 GMT","<a href=""http://daily.hankooki.com/news/articleView.html?idxno=805613"" target=""_blank"">NCT드림, 'Glitch Mode'로 음원차트 싹쓸이</a>&nbsp;&nbsp;<font color=""#6f6f6f"">데일리한국</font>","OrderedDict([('@url', 'http://daily.hankooki.com'), ('#text', '데일리한국')])"
"여자 컬링 '팀 킴', 세계선수권 준우승 - 한국연예스포츠신문",http://www.koreaes.com/news/articleView.html?idxno=361576,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiOWh0dHA6Ly93d3cua29yZWFlcy5jb20vbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTM2MTU3NtIBAA')])","Tue, 29 Mar 2022 01:08:17 GMT","<a href=""http://www.koreaes.com/news/articleView.html?idxno=361576"" target=""_blank"">여자 컬링 '팀 킴', 세계선수권 준우승</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국연예스포츠신문</font>","OrderedDict([('@url', 'http://www.koreaes.com'), ('#text', '한국연예스포츠신문')])"
"[영상] 이무진, ‘훈훈한 눈빛~’ (@ KBS 출근길) - 퍼블릭뉴스",http://www.psnews.co.kr/news/articleView.html?idxno=2006574,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CAIiECrtaTbGUmo7JXSYVyVy6GIqGQgEKhAIACoHCAowr8miCzDy07oDMKrUmQc')])","Tue, 29 Mar 2022 05:02:19 GMT","<a href=""http://www.psnews.co.kr/news/articleView.html?idxno=2006574"" target=""_blank"">[영상] 이무진, ‘훈훈한 눈빛~’ (@ KBS 출근길)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">퍼블릭뉴스</font>","OrderedDict([('@url', 'http://www.psnews.co.kr'), ('#text', '퍼블릭뉴스')])"
"신사와아가씨 종영, 지현우·이세희 결혼으로 해피엔딩 - 시사매거진",http://www.sisamagazine.co.kr/news/articleView.html?idxno=436452,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiQGh0dHA6Ly93d3cuc2lzYW1hZ2F6aW5lLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz00MzY0NTLSAUNodHRwOi8vd3d3LnNpc2FtYWdhemluZS5jby5rci9uZXdzL2FydGljbGVWaWV3QW1wLmh0bWw_aWR4bm89NDM2NDUy')])","Sun, 27 Mar 2022 23:48:43 GMT","<a href=""http://www.sisamagazine.co.kr/news/articleView.html?idxno=436452"" target=""_blank"">신사와아가씨 종영, 지현우·이세희 결혼으로 해피엔딩</a>&nbsp;&nbsp;<font color=""#6f6f6f"">시사매거진</font>","OrderedDict([('@url', 'http://www.sisamagazine.co.kr'), ('#text', '시사매거진')])"
"방탄소년단 정국, 美서 코로나19 확진 ""일정 추후 결정"" - 데일리한국",http://daily.hankooki.com/news/articleView.html?idxno=805781,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiPGh0dHA6Ly9kYWlseS5oYW5rb29raS5jb20vbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTgwNTc4MdIBAA')])","Tue, 29 Mar 2022 06:31:53 GMT","<a href=""http://daily.hankooki.com/news/articleView.html?idxno=805781"" target=""_blank"">방탄소년단 정국, 美서 코로나19 확진 ""일정 추후 결정""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">데일리한국</font>","OrderedDict([('@url', 'http://daily.hankooki.com'), ('#text', '데일리한국')])"
"골든차일드 이대열, 오늘(29일) 육군 현역 입대…밝은 미소 - 싱글리스트",http://www.slist.kr/news/articleView.html?idxno=342175,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiNmh0dHA6Ly93d3cuc2xpc3Qua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTM0MjE3NdIBOWh0dHA6Ly93d3cuc2xpc3Qua3IvbmV3cy9hcnRpY2xlVmlld0FtcC5odG1sP2lkeG5vPTM0MjE3NQ')])","Sun, 27 Mar 2022 23:37:30 GMT","<a href=""http://www.slist.kr/news/articleView.html?idxno=342175"" target=""_blank"">골든차일드 이대열, 오늘(29일) 육군 현역 입대…밝은 미소</a>&nbsp;&nbsp;<font color=""#6f6f6f"">싱글리스트</font>","OrderedDict([('@url', 'http://www.slist.kr'), ('#text', '싱글리스트')])"
뉴시스 - 뉴시스,https://mobile.newsis.com/view.html?ar_id=NISX20220310_0001788395,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiQWh0dHBzOi8vbW9iaWxlLm5ld3Npcy5jb20vdmlldy5odG1sP2FyX2lkPU5JU1gyMDIyMDMxMF8wMDAxNzg4Mzk10gEA')])","Thu, 10 Mar 2022 08:00:00 GMT","<a href=""https://mobile.newsis.com/view.html?ar_id=NISX20220310_0001788395"" target=""_blank"">뉴시스</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴시스</font>","OrderedDict([('@url', 'https://mobile.newsis.com'), ('#text', '뉴시스')])"
"이정현, 열애 인정해...프로게이머 출신 남자친구는 누구? - 국제뉴스",https://www.gukjenews.com/news/articleView.html?idxno=2435889,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CAIiEExJaHjnavB_itHPasuPaiEqMwgEKioIACIQaQG9W1X4_0OL9OcKDPkNVSoUCAoiEGkBvVtV-P9Di_TnCgz5DVUwlr3NBg')])","Tue, 29 Mar 2022 05:48:26 GMT","<a href=""https://www.gukjenews.com/news/articleView.html?idxno=2435889"" target=""_blank"">이정현, 열애 인정해...프로게이머 출신 남자친구는 누구?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">국제뉴스</font>","OrderedDict([('@url', 'https://www.gukjenews.com'), ('#text', '국제뉴스')])"
"[영상] BTS, 그래미 시상식 참석 및 단독 콘서트 위해 출국 - 퍼블릭뉴스",http://www.psnews.co.kr/news/articleView.html?idxno=2006539,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CAIiEEVksqKfcerQhX9QhkRoABEqGQgEKhAIACoHCAowr8miCzDy07oDMKrUmQc')])","Mon, 28 Mar 2022 12:58:23 GMT","<a href=""http://www.psnews.co.kr/news/articleView.html?idxno=2006539"" target=""_blank"">[영상] BTS, 그래미 시상식 참석 및 단독 콘서트 위해 출국</a>&nbsp;&nbsp;<font color=""#6f6f6f"">퍼블릭뉴스</font>","OrderedDict([('@url', 'http://www.psnews.co.kr'), ('#text', '퍼블릭뉴스')])"
