title,link,guid,pubDate,description,source
"""오늘은 좋은 소식 있다""…우크라 키이우에 무슨 일이 [러, 우크라 침공] - 매일경제",https://www.mk.co.kr/news/world/view/2022/03/280920/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1349302372')])","Mon, 28 Mar 2022 22:46:33 GMT","<ol><li><a href=""https://www.mk.co.kr/news/world/view/2022/03/280920/"" target=""_blank"">""오늘은 좋은 소식 있다""…우크라 키이우에 무슨 일이 [러, 우크라 침공]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font></li><li><a href=""https://www.youtube.com/watch?v=2XT2WGgRLcs"" target=""_blank"">러군, 키이우 인근서 퇴각…마리우폴은 사실상 점령 / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><a href=""https://www.yna.co.kr/view/AKR20220329001600108"" target=""_blank"">[우크라 침공] 키이우서 러시아 군 밀어내는 우크라…""이르핀 완전 탈환""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font></li><li><a href=""https://imnews.imbc.com/replay/2022/nwtoday/article/6354204_35752.html"" target=""_blank"">러시아군 고전 속 퇴각 정황도‥5차 회담 주목</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBC뉴스</font></li><li><a href=""https://news.jtbc.joins.com/article/article.aspx?news_id=NB12053040&pDate=20220329"" target=""_blank"">""키이우 인근 주요 도시 탈환""…전세 뒤집히고 있다?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2prOExLREJSSE9RRElpZ0k4alFDZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.mk.co.kr'), ('#text', '매일경제')])"
"""피부 벗겨지고 잠시 눈멀어"" 러-우크라 협상단, 중독 의심 증상 - JTBC",https://news.jtbc.joins.com/news/907/NB12052907.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1350381455')])","Tue, 29 Mar 2022 04:28:00 GMT","<ol><li><a href=""https://news.jtbc.joins.com/news/907/NB12052907.html"" target=""_blank"">""피부 벗겨지고 잠시 눈멀어"" 러-우크라 협상단, 중독 의심 증상</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC</font></li><li><a href=""https://www.youtube.com/watch?v=VA0KfCBZ5DU"" target=""_blank"">협상 나선 첼시 구단주·우크라 관리들 독극물 중독 증상 / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><a href=""https://www.yna.co.kr/view/AKR20220329002951072"" target=""_blank"">""우크라 협상단, 중독 의심…중재한 러 재벌도 수시간 실명""(종합)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font></li><li><a href=""https://www.mk.co.kr/news/world/view/2022/03/280959/"" target=""_blank"">""초콜릿 물 먹었는데 실명""…평화 회담 직후 날벼락 맞은 러시아 재벌</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font></li><li><a href=""https://www.gukjenews.com/news/articleView.html?idxno=2435844"" target=""_blank"">러·우크라 평화 협상단 독극물 중독증세 보여...수시간 실명까지</a>&nbsp;&nbsp;<font color=""#6f6f6f"">국제뉴스</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lQM19TREJSR082YjJVTy1HNE5DZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://news.jtbc.joins.com'), ('#text', 'JTBC')])"
"尹, 우크라 대통령과 통화… 젤렌스키 “지지 감사… 생산적 협력 확신” - 조선일보 - The Chosunilbo",https://www.chosun.com/politics/politics_general/2022/03/29/BBBHQRWZJFEPNNPLNGQFQRZU2Y/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1361237756')])","Tue, 29 Mar 2022 09:07:00 GMT","<ol><li><a href=""https://www.chosun.com/politics/politics_general/2022/03/29/BBBHQRWZJFEPNNPLNGQFQRZU2Y/"" target=""_blank"">尹, 우크라 대통령과 통화… 젤렌스키 “지지 감사… 생산적 협력 확신” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.youtube.com/watch?v=Y-X89GQSDPA"" target=""_blank"">[속보] 윤 당선인, 우크라이나 대통령과 전화통화 / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><a href=""https://www.donga.com/news/Politics/article/all/20220329/112594359/1"" target=""_blank"">尹당선인, 젤렌스키 우크라이나 대통령과 통화</a>&nbsp;&nbsp;<font color=""#6f6f6f"">게임동아</font></li><li><a href=""https://www.chosun.com/politics/politics_general/2022/03/30/WC7JTUV2VJCMTO6KYLE4H6VCOE/"" target=""_blank"">윤석열과 통화한 젤렌스키 “한국의 지지 고맙다… 尹당선인 성공기원” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.youtube.com/watch?v=i2WSG2XpxeE"" target=""_blank"">윤 당선인, 우크라 대통령과 통화…""전시상황, 내용 비공개"" / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2o4cll1SkJSR2ZDd2VVZnFqYUhTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
"법원, 'M&A 무산' 쌍용차 회생계획안 폐지 결정 - 서울신문",https://www.seoul.co.kr/news/newsView.php?id=20220329500228,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1309656454')])","Tue, 29 Mar 2022 12:33:00 GMT","<ol><li><a href=""https://www.seoul.co.kr/news/newsView.php?id=20220329500228"" target=""_blank"">법원, 'M&A 무산' 쌍용차 회생계획안 폐지 결정</a>&nbsp;&nbsp;<font color=""#6f6f6f"">서울신문</font></li><li><a href=""https://www.mk.co.kr/news/stock/view/2022/03/281586/"" target=""_blank"">""개미들 곡소리""…8만원 찍었던 에디슨EV, `쌍용차 인수 무산`에 9천원대로</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font></li><li><a href=""https://www.etoday.co.kr/news/view/2118345"" target=""_blank"">에디슨모터스 법 대응 착수 ""쌍용차 인수 예정대로 추진""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">이투데이</font></li><li><a href=""https://www.youtube.com/watch?v=lK5tTZucZD0"" target=""_blank"">[단독] SM그룹, 쌍용차에 인수 재타진…계열사 남선알미늄 통해 / 머니투데이방송 (뉴스)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MTN 머니투데이방송</font></li><li><a href=""https://www.mk.co.kr/news/business/view/2022/03/281255/"" target=""_blank"">윤석열 정부에 무거운 과제 던진 쌍용차 매각 무산 [핫이슈]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lHaTdfd0JCRWlvY2plUTNTdUxTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.seoul.co.kr'), ('#text', '서울신문')])"
"박항서호, 日에 고춧가루…베트남 사상 첫 일본전 무승부 - 조선일보 - The Chosunilbo",https://www.chosun.com/sports/world-football/2022/03/29/XZJPUYMFLBBOVK5JOTDJAPZKB4/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1350559486')])","Tue, 29 Mar 2022 13:34:00 GMT","<ol><li><a href=""https://www.chosun.com/sports/world-football/2022/03/29/XZJPUYMFLBBOVK5JOTDJAPZKB4/"" target=""_blank"">박항서호, 日에 고춧가루…베트남 사상 첫 일본전 무승부 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://news.nate.com/view/20220329n03228"" target=""_blank"">'PCR 검사도 거절' 박항서 감독 불만에 ""한국인들의 불평"" 日 조롱 | 축구 : 네이트 스포츠</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><a href=""https://www.yna.co.kr/view/AKR20220329181300007"" target=""_blank"">박항서의 베트남, 일본 원정서 1-1…월드컵 최종예선 '유종의미'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font></li><li><a href=""https://www.chosun.com/sports/sports_photo/2022/03/29/ZHQFEOI5CXZJ7SJJQ5M57DTUJM/"" target=""_blank"">'日 대표팀 주장' 요시다, 어처구니없는 실수로 역전골 날렸다[일본 베트남] - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://news.nate.com/view/20220329n39137"" target=""_blank"">[월드컵 예선] 박항서호, 일본 발목 잡았다!…감격의 1-1 무승부 | 해외축구 : 네이트 스포츠</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2otemYtREJSSFdHREsxend6ODBTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
우크라 마리우폴 사망자 5천명 넘어…“사실상 함락” - 한겨레,https://www.hani.co.kr/arti/international/international_general/1036662.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1319331674')])","Tue, 29 Mar 2022 04:13:13 GMT","<ol><li><a href=""https://www.hani.co.kr/arti/international/international_general/1036662.html"" target=""_blank"">우크라 마리우폴 사망자 5천명 넘어…“사실상 함락”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font></li><li><a href=""https://www.chosun.com/international/international_general/2022/03/29/YU6MBRZ74ZEGHPG53CZBMEC5R4/"" target=""_blank"">러, 마리우폴 사실상 점령… “시민 3만명 러시아로 강제 이주” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.seoul.co.kr/news/newsView.php?id=20220329500177"" target=""_blank"">러시아, 아동도 무차별 포격… “부엌칼로 수술” 마리우폴 상황</a>&nbsp;&nbsp;<font color=""#6f6f6f"">서울신문</font></li><li><a href=""https://www.yna.co.kr/view/AKR20220329023400009?section=news"" target=""_blank"">[우크라 침공] 마리우폴 시장 ""러 점령군 이제 도시 대부분 장악""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font></li><li><a href=""https://www.donga.com/news/Inter/article/all/20220329/112594342/1"" target=""_blank"">구금일까, 대피일까…러시아行 우크라인 수천명 행방은</a>&nbsp;&nbsp;<font color=""#6f6f6f"">게임동아</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2phem8zMUJCSFRJVGJ4UjVTT1ZTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.hani.co.kr'), ('#text', '한겨레')])"
"일당 8만원→15만원…""불법체류자 안 쓰면 농사 접을 판"" - 한국경제",https://www.hankyung.com/society/article/2022032864661,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1358344718')])","Mon, 28 Mar 2022 08:20:04 GMT","<ol><li><a href=""https://www.hankyung.com/society/article/2022032864661"" target=""_blank"">일당 8만원→15만원…""불법체류자 안 쓰면 농사 접을 판""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><a href=""https://www.hankyung.com/society/article/202203284906i"" target=""_blank"">""농어촌 인력난 감소""…정부, 외국인근로자 13만명 체류 기간 연장</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lPNU5xSEJSRjZ3WlR0cnZiOWxDZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.hankyung.com'), ('#text', '한국경제')])"
군 “북한 16일 ICBM 평양 상공 폭발…한미연합훈련 실시 검토” - 한겨레,https://www.hani.co.kr/arti/politics/politics_general/1036751.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1356809296')])","Tue, 29 Mar 2022 10:54:53 GMT","<ol><li><a href=""https://www.hani.co.kr/arti/politics/politics_general/1036751.html"" target=""_blank"">군 “북한 16일 ICBM 평양 상공 폭발…한미연합훈련 실시 검토”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font></li><li><a href=""https://www.chosun.com/politics/diplomacy-defense/2022/03/29/JP447SJHZ5EZDDVWT3COU2SHXU/"" target=""_blank"">“北 화성-17형 폭발 당시 평양상공에 파편비 쏟아져” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.youtube.com/watch?v=JF-CPundzXU"" target=""_blank"">하태경 ""16일 발사 北 미사일 폭발 당시 평양에 파편비"" / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><a href=""https://www.yna.co.kr/view/MYH20220328017500038"" target=""_blank"">김정은 ""우리는 강해져야…강력한 공격수단 더 배치""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font></li><li><a href=""https://www.chosun.com/politics/diplomacy-defense/2022/03/29/Q7D5KIIUXBE53KW63V2XMPFIZM/"" target=""_blank"">국방부 “北 ‘화성-17’ 실패 만회하려 ‘영상 짜깁기’로 성공 조작” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2pRaVAyR0JSR1NjMmRyM2p0NDZDZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.hani.co.kr'), ('#text', '한겨레')])"
[집중취재M] 유가 올라도 전기료 그대로‥한전 적자는? - MBC뉴스,https://imnews.imbc.com/replay/2022/nwdesk/article/6354486_35744.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1355944751')])","Tue, 29 Mar 2022 11:21:27 GMT","<ol><li><a href=""https://imnews.imbc.com/replay/2022/nwdesk/article/6354486_35744.html"" target=""_blank"">[집중취재M] 유가 올라도 전기료 그대로‥한전 적자는?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBC뉴스</font></li><li><a href=""https://www.youtube.com/watch?v=mOZCA6RErGA"" target=""_blank"">연료비 조정단가 동결...한전 적자 '눈덩이' / YTN</a>&nbsp;&nbsp;<font color=""#6f6f6f"">YTN news</font></li><li><a href=""https://www.hani.co.kr/arti/society/environment/1036622.html"" target=""_blank"">다음달 전기료 ㎾h당 6.9원 인상…유석열 인상 백지화 공약 이행못해</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font></li><li><a href=""https://www.youtube.com/watch?v=163Wf51dukk"" target=""_blank"">4월 전기요금 kWh당 6.9원 인상…절반의 동결</a>&nbsp;&nbsp;<font color=""#6f6f6f"">채널A 뉴스</font></li><li><a href=""https://news.nate.com/view/20220329n32917"" target=""_blank"">[생생경제] ""전기요금 오르긴 올랐는데 쬐끔만, 이유가…""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2l2cHNpR0JSRmhxZHFnLThBeFFDZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://imnews.imbc.com'), ('#text', 'MBC뉴스')])"
"현대산업개발 인적 쇄신‥""정몽규에 막혔다"" (2022.03.29/뉴스데스크/MBC) - MBCNEWS",https://www.youtube.com/watch?v=82hBgOu5amk,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1345302009')])","Tue, 29 Mar 2022 12:05:49 GMT","<ol><li><a href=""https://www.youtube.com/watch?v=82hBgOu5amk"" target=""_blank"">현대산업개발 인적 쇄신‥""정몽규에 막혔다"" (2022.03.29/뉴스데스크/MBC)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBCNEWS</font></li><li><a href=""https://www.hankyung.com/realestate/article/2022032994591"" target=""_blank"">건설업 퇴출 위기에…질타 쏟아진 현대산업개발 주총</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><a href=""https://www.nocutnews.co.kr/news/5730971"" target=""_blank"">현대산업개발, 주총서 광주 사고 사과…""정몽규 배당 반납"" 목소리도</a>&nbsp;&nbsp;<font color=""#6f6f6f"">노컷뉴스</font></li><li><a href=""https://www.youtube.com/watch?v=5tDkVCnRI6o"" target=""_blank"">현산 주총 “화정 아이파크 사고로 1754억 손실…고개 숙여 사죄” / KBS 2022.03.29.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KBS News</font></li><li><a href=""https://www.hankyung.com/economy/article/202203298568Y"" target=""_blank"">쓴소리·송곳질문 쏟아진 현대산업개발 주총…대표이사 사과</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2o1Mjc2QkJSRWMyVjBoVmxWeUFpZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.youtube.com'), ('#text', 'MBCNEWS')])"
"64㎞ 늘어섰던 러시아군 행렬, 드론 특수부대가 막았다｜아침& 월드 - JTBC",https://news.jtbc.joins.com/html/823/NB12052823.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1358920282')])","Mon, 28 Mar 2022 22:53:00 GMT","<ol><li><a href=""https://news.jtbc.joins.com/html/823/NB12052823.html"" target=""_blank"">64㎞ 늘어섰던 러시아군 행렬, 드론 특수부대가 막았다｜아침& 월드</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC</font></li><li><a href=""https://www.chosun.com/international/international_general/2022/03/29/YTDYAX2JJFEDTEGD7PHRHXTJZE/"" target=""_blank"">러 탱크 64㎞ 행렬 진군 막은 건 30명 우크라 드론 부대였다 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.mk.co.kr/news/world/view/2022/03/282352/"" target=""_blank"">""일론 머스크도 도왔다""…64㎞ 러시아군 발 묶은 이 부대는? [러, 우크라 침공]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font></li><li><a href=""https://www.yna.co.kr/view/AKR20220328127800009"" target=""_blank"">[우크라 침공] ""64㎞ 늘어섰던 러 진군행렬…드론부대가 막았다""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font></li><li><a href=""https://www.youtube.com/watch?v=1pT96vlsSZg"" target=""_blank"">러, 헤르손 인근 공항 공격 10전 10패…'무모함' 상징 / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2phOVAySEJSRTJHbVVjcmdjTVhDZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://news.jtbc.joins.com'), ('#text', 'JTBC')])"
"실무위원 해촉되자 ""내부 갑질"" 주장… 尹인수위, 출범 11일 만에 갈등 노출 - 뉴데일리",https://www.newdaily.co.kr/site/data/html/2022/03/29/2022032900238.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1359977652')])","Tue, 29 Mar 2022 09:48:24 GMT","<ol><li><a href=""https://www.newdaily.co.kr/site/data/html/2022/03/29/2022032900238.html"" target=""_blank"">실무위원 해촉되자 ""내부 갑질"" 주장… 尹인수위, 출범 11일 만에 갈등 노출</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴데일리</font></li><li><a href=""https://www.chosun.com/politics/2022/03/29/I5P67NG75JAZ5LKPK27QUHU4EU/"" target=""_blank"">“기관총 들어있다” 당선인 경호차량 셀카… 인수위, 실무위원 해촉 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.hani.co.kr/arti/politics/politics_general/1036643.html"" target=""_blank"">인수위 운영 파열음…해촉된 실무위원 “인수위원 갑질” 주장</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font></li><li><a href=""https://www.youtube.com/watch?v=imAKYi29TgM"" target=""_blank"">'1호 해촉'에 공개 반발…잡음 휩싸인 인수위 / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><a href=""https://www.mk.co.kr/news/politics/view/2022/03/280939/"" target=""_blank"">인수위, '당선인 경호차량 배경 셀카' 실무위원 해촉</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2kwdWI2SUJSRkpibU8yYmVnU2tTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.newdaily.co.kr'), ('#text', '뉴데일리')])"
창문 틈으로 휴대폰 넣고... 손님 불법촬영한 모텔 직원 덜미 - 조선일보 - The Chosunilbo,https://www.chosun.com/national/regional/2022/03/29/NHLRVV7RGJHPFDPNBTCXBMJMA4/,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiT2h0dHBzOi8vd3d3LmNob3N1bi5jb20vbmF0aW9uYWwvcmVnaW9uYWwvMjAyMi8wMy8yOS9OSExSVlY3UkdKSFBGRFBOQlRDWEJNSk1BNC_SAV5odHRwczovL3d3dy5jaG9zdW4uY29tL25hdGlvbmFsL3JlZ2lvbmFsLzIwMjIvMDMvMjkvTkhMUlZWN1JHSkhQRkRQTkJUQ1hCTUpNQTQvP291dHB1dFR5cGU9YW1w')])","Tue, 29 Mar 2022 12:23:00 GMT","<a href=""https://www.chosun.com/national/regional/2022/03/29/NHLRVV7RGJHPFDPNBTCXBMJMA4/"" target=""_blank"">창문 틈으로 휴대폰 넣고... 손님 불법촬영한 모텔 직원 덜미 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
"[단독]7인회 정성호·김남국, 은해사서 송영길과 조찬 - 노컷뉴스",https://www.nocutnews.co.kr/news/5730626,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1352438674')])","Tue, 29 Mar 2022 00:58:00 GMT","<ol><li><a href=""https://www.nocutnews.co.kr/news/5730626"" target=""_blank"">[단독]7인회 정성호·김남국, 은해사서 송영길과 조찬</a>&nbsp;&nbsp;<font color=""#6f6f6f"">노컷뉴스</font></li><li><a href=""https://www.youtube.com/watch?v=4XDb5rcmWT8"" target=""_blank"">우상호 ""패배지도부 전략공천 없어""…송영길 차출론 비판 / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><a href=""https://www.chosun.com/politics/politics_general/2022/03/29/2KEBYR62WFBB5K6G26FGL26KJM/"" target=""_blank"">이재명 측근 정성호·김남국, 경상도 절 들어간 송영길 찾아가 한 말 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.donga.com/news/article/all/20220330/112597909/1"" target=""_blank"">정성호, 송영길 찾아가 지방선거 역할 요청… 주내 결론</a>&nbsp;&nbsp;<font color=""#6f6f6f"">게임동아</font></li><li><a href=""https://imnews.imbc.com/news/2022/politics/article/6354309_35666.html"" target=""_blank"">윤호중 ""서울시장 송영길만 대안아냐‥이재명, 지방선거서 역할""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBC뉴스</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lTcF9LRUJSSGRFY2ZFTHQtQkVpZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.nocutnews.co.kr'), ('#text', '노컷뉴스')])"
김기현 원내대표 조기 사퇴…“정부 초기 업무 연속성 위해” - 한겨레,https://www.hani.co.kr/arti/politics/politics_general/1036691.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1349357142')])","Tue, 29 Mar 2022 06:46:24 GMT","<ol><li><a href=""https://www.hani.co.kr/arti/politics/politics_general/1036691.html"" target=""_blank"">김기현 원내대표 조기 사퇴…“정부 초기 업무 연속성 위해”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font></li><li><a href=""https://www.youtube.com/watch?v=Cu1Gw-T6fX0"" target=""_blank"">김기현 국민의힘 원내대표 조기 사퇴…내달 8일 후임선출 / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><a href=""https://www.chosun.com/politics/assembly/2022/03/29/LGSQ7BJ7PBH2LH6PRZWT2IIUU4/"" target=""_blank"">김기현, 국민의힘 원내대표 조기 사퇴… 내달 8일 경선 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.donga.com/news/Politics/article/all/20220329/112582267/1"" target=""_blank"">김기현 원내대표 조기 사퇴 선언…4월8일 원내대표 선거</a>&nbsp;&nbsp;<font color=""#6f6f6f"">게임동아</font></li><li><a href=""https://www.edaily.co.kr/news/read?newsId=04100006632268240&mediaCodeNo=257"" target=""_blank"">권영세 ""인수위 부위원장으로서 최선…원내대표 선거 출마 안 한다""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">이데일리</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2pXbkxhREJSR2g0SGJmVEVCOHh5Z0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.hani.co.kr'), ('#text', '한겨레')])"
